epoch,accuracy,learning_rate,loss,top2_accuracy,val_accuracy,val_loss,val_top2_accuracy
2,0.966785728931427,9.999999747378752e-05,0.10764441639184952,0.993571400642395,0.9966722130775452,0.031105712056159973,1.0
3,0.9782142639160156,9.999999747378752e-05,0.07324855774641037,0.9967857003211975,0.9966722130775452,0.022328441962599754,1.0
